UDI,Machine failure,Process temperature [K],Rotational speed [rpm],Tool wear [min]
5756,0.0,311.4,1391,52
5757,0.0,311.5,1366,54
5758,0.0,311.3,1366,57
5759,0.0,311.3,1501,59
5760,0.0,311.3,1551,61
5761,0.0,311.3,1522,63
5762,0.0,311.2,1369,66
5763,0.0,311.2,1334,68
5764,0.0,311.2,1451,70
5765,0.0,311.2,1589,75
5766,0.0,311.3,1708,77
5767,0.0,311.2,1413,79
5768,0.0,311.2,1415,82
5769,0.0,311.3,1421,85
5770,0.0,311.3,1348,87
5771,0.0,311.2,1408,89
5772,0.0,311.2,1525,91
5773,0.0,311.3,1706,93
5774,0.0,311.2,1395,95
5775,0.0,311.1,1602,100
5776,0.0,311.1,1907,102
5777,0.0,311.1,1325,104
5778,0.0,311.1,1408,106
5779,0.0,311.1,1489,108
5780,0.0,311.1,1680,111
5781,0.0,311.2,1517,113
5782,0.0,311.1,1618,115
5783,0.0,311.1,1455,118
5784,0.0,311.1,1543,120
5785,0.0,311.1,1399,125
5786,0.0,311.1,1469,128
5787,0.0,311.2,1521,130
5788,0.0,311.3,1584,132
5789,0.0,311.5,1443,134
5790,0.0,311.5,1416,136
5791,0.0,311.2,1563,139
5792,0.0,311.3,1542,142
5793,0.0,311.3,1624,145
5794,0.0,311.3,1471,148
5795,0.0,311.5,1492,150
5796,0.0,311.4,1465,153
5797,0.0,311.1,1399,156
5798,0.0,311.0,1431,158
5799,0.0,310.9,1600,160
5800,0.0,310.8,1593,162
5801,0.0,310.9,1469,164
5802,0.0,310.8,1413,166
5803,0.0,310.8,1490,168
5804,0.0,310.9,1671,170
5805,0.0,310.9,1365,172
5806,0.0,310.9,1557,174
5807,0.0,310.9,1440,177
5808,0.0,310.9,1489,179
5809,0.0,311.0,1733,182
5810,0.0,311.0,1580,184
5811,0.0,311.0,1856,189
5812,0.0,311.1,1454,191
5813,0.0,311.1,1495,193
5814,0.0,311.0,1761,195
5815,0.0,311.0,1402,197
5816,0.0,311.0,1670,200
5817,0.0,311.0,1582,202
5818,0.0,311.0,1542,204
5819,0.0,311.0,1539,206
5820,0.0,311.0,1418,208
5821,0.0,311.1,1723,210
5822,0.0,311.1,1303,212
5823,0.0,311.0,1463,214
5824,0.0,311.0,1544,217
5825,0.0,311.0,1596,219
5826,0.0,311.1,1413,221
5827,0.0,311.1,1492,223
5828,0.0,311.1,1624,0
5829,0.0,311.1,1504,2
5830,0.0,311.1,1574,4
5831,0.0,311.2,1438,7
5832,0.0,311.3,1474,10
5833,0.0,311.2,1675,12
5834,0.0,311.2,1457,14
5835,0.0,311.3,1434,16
5836,0.0,311.2,1668,18
5837,0.0,311.1,1550,20
5838,0.0,311.1,1834,22
5839,0.0,311.2,1476,25
5840,0.0,311.2,1541,28
5841,0.0,311.1,1581,31
5842,0.0,311.1,1678,34
5843,0.0,311.2,1355,37
5844,0.0,311.2,1700,39
5845,0.0,311.1,1462,41
5846,0.0,311.2,1727,43
5847,0.0,311.3,1674,46
5848,0.0,311.3,1397,48
5849,0.0,311.3,2323,50
5850,0.0,311.2,1434,52
5851,0.0,311.1,1560,55
5852,0.0,311.0,1573,57
5853,0.0,310.9,1798,59
5854,0.0,311.0,1567,64
5855,0.0,310.9,1416,66
5856,0.0,310.9,1424,68
5857,0.0,310.9,1598,71
5858,0.0,310.9,1760,76
5859,0.0,311.0,1348,78
5860,0.0,311.0,1542,80
5861,0.0,310.9,1566,82
5862,0.0,311.0,1554,84
5863,0.0,311.0,1470,86
5864,0.0,311.1,1758,88
5865,0.0,311.0,1486,91
5866,0.0,311.1,1402,94
5867,0.0,311.1,1459,97
5868,0.0,311.0,1494,99
5869,0.0,311.1,1731,101
5870,0.0,311.1,2076,103
5871,0.0,311.1,2055,105
5872,0.0,311.1,1469,107
5873,0.0,311.0,1504,109
5874,0.0,311.1,1396,112
5875,0.0,311.1,1660,115
5876,0.0,311.0,1577,118
5877,0.0,311.1,1426,121
5878,0.0,311.1,1458,123
5879,0.0,311.0,1533,125
5880,0.0,311.0,1701,127
5881,0.0,311.1,1434,129
5882,0.0,311.1,1952,131
5883,0.0,311.1,1469,133
5884,0.0,311.1,1800,135
5885,0.0,311.1,1438,137
5886,0.0,311.1,1647,140
5887,0.0,311.1,1494,142
5888,0.0,311.1,1445,144
5889,0.0,311.1,1507,149
5890,0.0,311.0,1234,152
5891,0.0,311.0,1634,155
5892,0.0,311.0,1334,157
5893,0.0,311.1,1472,159
5894,0.0,311.0,1410,161
5895,0.0,310.9,1597,164
5896,0.0,310.9,1460,166
5897,0.0,310.8,1274,169
5898,0.0,310.7,1517,171
5899,0.0,310.7,1300,174
5900,0.0,310.6,1686,176
5901,0.0,310.7,1485,181
5902,0.0,310.7,1464,184
5903,0.0,310.6,1598,186
5904,0.0,310.5,1894,188
5905,0.0,310.5,1330,190
5906,0.0,310.5,1582,193
5907,0.0,310.3,1533,198
5908,0.0,310.4,1419,200
5909,0.0,310.3,1526,205
5910,1.0,310.2,1364,208
5911,0.0,310.3,1458,0
5912,0.0,310.4,1288,3
5913,0.0,310.3,1659,6
5914,0.0,310.2,1479,9
5915,0.0,310.3,1592,14
5916,0.0,310.2,1532,16
5917,0.0,310.2,1555,19
5918,0.0,310.2,1341,21
5919,0.0,310.1,1541,23
5920,0.0,310.3,1414,25
5921,0.0,310.2,1764,27
5922,0.0,310.3,1336,29
5923,0.0,310.3,1435,31
5924,0.0,310.3,1537,33
5925,0.0,310.2,1369,36
5926,0.0,310.1,1619,38
5927,0.0,310.1,1440,41
5928,0.0,310.1,1649,43
5929,0.0,310.1,1550,45
5930,0.0,310.2,1471,48
5931,0.0,310.3,1483,50
5932,0.0,310.4,1336,52
5933,0.0,310.5,1515,54
5934,0.0,310.5,1373,56
5935,0.0,310.5,1454,58
5936,0.0,310.5,1646,63
5937,0.0,310.4,1548,65
5938,0.0,310.5,1462,68
5939,0.0,310.4,1702,71
5940,0.0,310.5,1409,73
5941,0.0,310.6,1427,75
5942,0.0,310.7,1438,78
5943,0.0,310.7,1450,80
5944,0.0,310.7,1541,82
5945,0.0,310.6,1484,84
5946,0.0,310.8,1415,87
5947,0.0,310.8,1496,90
5948,0.0,310.8,1465,92
5949,0.0,310.8,2113,95
5950,0.0,310.8,1506,97
5951,0.0,310.8,1689,100
5952,0.0,310.9,1650,102
5953,0.0,310.8,1563,104
5954,0.0,310.9,1486,106
5955,0.0,310.9,1732,109
5956,0.0,310.8,1653,111
5957,0.0,310.9,1535,113
5958,0.0,310.9,1637,115
5959,0.0,310.8,1533,117
5960,0.0,310.8,1378,119
5961,0.0,310.7,1606,121
5962,0.0,310.7,1539,123
5963,0.0,310.8,1728,125
5964,0.0,310.7,1656,127
5965,0.0,310.8,1631,132
5966,0.0,310.9,1447,137
5967,0.0,310.8,1396,142
5968,0.0,310.8,1390,144
5969,0.0,310.8,1348,146
5970,0.0,310.8,1491,148
5971,0.0,310.8,1520,151
5972,0.0,310.8,1509,153
5973,0.0,310.8,1445,155
5974,0.0,310.8,1354,157
5975,0.0,310.7,1488,159
5976,0.0,310.7,1654,161
5977,0.0,310.6,1378,166
5978,0.0,310.7,1750,171
5979,0.0,310.6,1448,173
5980,0.0,310.7,1501,175
5981,0.0,310.7,1654,180
5982,0.0,310.7,1347,183
5983,0.0,310.8,1486,186
5984,0.0,310.8,1466,188
5985,0.0,310.8,1346,193
5986,0.0,310.7,1314,198
5987,0.0,310.7,1440,200
5988,0.0,310.8,1608,202
5989,0.0,310.8,1296,204
5990,0.0,310.7,1507,209
5991,0.0,310.7,1343,211
5992,0.0,310.7,1416,214
5993,0.0,310.6,1288,216
5994,0.0,310.6,1407,218
5995,0.0,310.4,1608,221
5996,0.0,310.3,1920,223
5997,0.0,310.2,1386,225
5998,0.0,310.2,1571,228
5999,0.0,310.2,1613,231
6000,1.0,310.2,1671,234
6001,0.0,310.2,1431,0
6002,0.0,310.2,1380,5
6003,0.0,310.3,1683,8
6004,0.0,310.2,1529,10
6005,0.0,310.4,1761,12
6006,0.0,310.5,1570,14
6007,0.0,310.5,2156,16
6008,0.0,310.6,1349,19
6009,0.0,310.7,1431,22
6010,0.0,310.6,1931,24
6011,0.0,310.7,1428,26
6012,0.0,310.8,1564,31
6013,0.0,310.9,1425,33
6014,0.0,310.8,1597,38
6015,0.0,310.8,1618,40
6016,0.0,310.8,1520,45
6017,0.0,310.7,1425,48
6018,0.0,310.9,1398,50
6019,0.0,310.9,1557,52
6020,0.0,310.8,1519,55
6021,0.0,310.8,1619,57
6022,0.0,310.8,1814,59
6023,0.0,310.9,1521,61
6024,0.0,310.9,1369,63
6025,1.0,310.9,1356,66
6026,0.0,311.0,1336,68
6027,0.0,311.0,1403,70
6028,0.0,311.0,1413,72
6029,0.0,310.9,1472,75
6030,0.0,310.8,1452,77
6031,0.0,310.7,1397,80
6032,0.0,310.7,1455,82
6033,0.0,310.8,1754,84
6034,0.0,310.9,1471,86
6035,0.0,310.8,1389,88
6036,0.0,310.9,1702,91
6037,0.0,311.0,1401,94
6038,0.0,311.1,1426,97
6039,0.0,311.0,1496,99
6040,0.0,310.9,1433,101
6041,0.0,311.1,1438,103
6042,0.0,311.0,1418,106
6043,0.0,311.0,1580,109
6044,0.0,310.9,1468,112
6045,0.0,310.9,1522,115
6046,0.0,310.9,1311,118
6047,0.0,311.0,1316,120
6048,0.0,311.0,1853,122
6049,0.0,311.0,1556,127
6050,0.0,311.0,1567,130
6051,0.0,311.1,1546,133
6052,0.0,311.0,1382,136
6053,0.0,311.0,2003,138
6054,0.0,310.9,1748,140
6055,0.0,310.8,1518,142
6056,0.0,310.8,1475,147
6057,0.0,310.8,1634,149
6058,0.0,310.8,1689,151
6059,0.0,310.9,1636,153
6060,0.0,311.0,2235,156
6061,0.0,311.1,1615,158
6062,0.0,311.1,1618,160
6063,0.0,311.2,1407,165
6064,0.0,311.1,1450,168
6065,0.0,311.1,1889,170
6066,0.0,310.9,1568,172
6067,0.0,311.0,1804,174
6068,0.0,311.0,1582,176
6069,0.0,310.9,2047,178
6070,0.0,310.9,1601,181
6071,0.0,310.9,1615,183
6072,0.0,310.8,1452,185
6073,0.0,310.8,1695,188
6074,0.0,310.8,1790,191
6075,0.0,310.8,1533,194
6076,0.0,310.9,1813,197
6077,0.0,310.9,1492,199
6078,0.0,310.7,1479,201
6079,1.0,310.7,1339,203
6080,0.0,310.7,1371,205
6081,0.0,310.7,1468,208
6082,0.0,310.7,1517,210
6083,0.0,310.7,1352,212
6084,0.0,310.7,1389,214
6085,0.0,310.6,1505,0
6086,0.0,310.6,1538,3
6087,0.0,310.8,1482,5
6088,0.0,310.8,1599,7
6089,0.0,310.8,1476,10
6090,0.0,310.7,1509,12
6091,0.0,310.8,1708,14
6092,1.0,310.7,1412,16
6093,0.0,310.7,1658,18
6094,0.0,310.8,1375,20
6095,0.0,310.8,1402,22
6096,0.0,310.7,1452,25
6097,0.0,310.7,1483,28
6098,0.0,310.8,1477,31
6099,0.0,310.7,1924,36
6100,0.0,310.7,1609,39
6101,0.0,310.7,1886,44
6102,0.0,310.6,1616,47
6103,0.0,310.7,1442,49
6104,0.0,310.8,1407,51
6105,0.0,310.8,1461,53
6106,0.0,310.9,1522,56
6107,0.0,311.0,1432,59
6108,0.0,311.0,1438,61
6109,0.0,310.9,1678,63
6110,0.0,310.9,1514,66
6111,0.0,310.8,1534,69
6112,0.0,310.8,1486,71
6113,0.0,310.8,1925,74
6114,0.0,310.8,1724,76
6115,0.0,310.8,1549,79
6116,0.0,310.9,1457,82
6117,0.0,310.9,1453,84
6118,0.0,311.0,1578,86
6119,0.0,311.1,1325,88
6120,0.0,311.1,1471,91
6121,0.0,311.2,1472,93
6122,0.0,311.1,1457,96
6123,0.0,311.0,1402,98
6124,0.0,310.9,1477,100
6125,0.0,310.9,1727,102
6126,0.0,310.9,1995,105
6127,0.0,310.9,1370,107
6128,0.0,310.9,1228,109
6129,0.0,311.0,1499,111
6130,0.0,311.0,1508,113
6131,0.0,310.9,1473,116
6132,0.0,311.0,1640,118
6133,0.0,311.1,1429,123
6134,0.0,311.1,1470,125
6135,0.0,311.0,1581,127
6136,0.0,310.9,1740,129
6137,0.0,310.8,1390,131
6138,0.0,310.8,1988,136
6139,0.0,310.7,1452,139
6140,0.0,310.7,1586,142
6141,0.0,310.7,1589,144
6142,0.0,310.8,1486,146
6143,0.0,310.9,1755,148
6144,0.0,310.9,1575,150
6145,0.0,311.1,1615,153
6146,0.0,311.1,1436,156
6147,0.0,311.1,1470,159
6148,0.0,311.1,2089,162
6149,0.0,311.2,1564,165
6150,0.0,311.1,1420,167
6151,0.0,311.1,1711,170
6152,0.0,311.2,1555,172
6153,0.0,311.1,1592,174
6154,1.0,311.1,1236,177
6155,0.0,310.9,1765,179
6156,0.0,311.0,1634,182
6157,0.0,311.1,1508,184
6158,0.0,311.2,1774,186
6159,0.0,311.0,1677,188
6160,1.0,311.0,1399,190
6161,0.0,310.9,1570,192
6162,0.0,310.9,1479,194
6163,0.0,310.8,1558,196
6164,0.0,310.7,1358,198
6165,0.0,310.7,1656,200
6166,0.0,310.7,1523,205
6167,0.0,310.7,1403,207
6168,0.0,310.7,1362,212
6169,0.0,310.6,1778,215
6170,0.0,310.5,1448,218
6171,0.0,310.5,1559,220
6172,0.0,310.6,1416,225
6173,1.0,310.6,1577,227
6174,0.0,310.7,1633,0
6175,0.0,310.7,1573,2
6176,0.0,310.8,1517,4
6177,0.0,310.9,1515,6
6178,0.0,310.8,1527,8
6179,1.0,310.9,1282,10
6180,0.0,310.9,1396,12
6181,0.0,310.9,1492,15
6182,0.0,310.8,1975,17
6183,0.0,310.8,1475,19
6184,0.0,310.9,1495,21
6185,0.0,311.0,1553,26
6186,0.0,311.0,1918,28
6187,0.0,311.0,1413,30
6188,0.0,311.0,1437,33
6189,0.0,310.9,1450,35
6190,0.0,310.9,1910,37
6191,0.0,310.9,1749,40
6192,0.0,310.9,1916,42
6193,0.0,310.9,1428,47
6194,0.0,310.9,1578,49
6195,0.0,310.8,1571,51
6196,0.0,310.8,1729,53
6197,0.0,310.8,1701,55
6198,0.0,310.8,1493,57
6199,0.0,310.9,1554,59
6200,0.0,310.9,1497,62
6201,0.0,310.9,1679,64
6202,0.0,310.9,1510,66
6203,0.0,310.9,1296,69
6204,0.0,310.9,1404,71
6205,0.0,310.8,1519,73
6206,0.0,310.7,1696,76
6207,0.0,310.6,1669,79
6208,0.0,310.6,1447,82
6209,0.0,310.6,1418,84
6210,0.0,310.6,1407,87
6211,0.0,310.5,1434,89
6212,0.0,310.6,1360,91
6213,0.0,310.6,1402,93
6214,0.0,310.6,1552,95
6215,0.0,310.7,1392,97
6216,0.0,310.8,1521,99
6217,0.0,310.8,1724,101
6218,0.0,310.7,1455,103
6219,0.0,310.6,1366,106
6220,0.0,310.6,1407,111
6221,0.0,310.8,1470,116
6222,0.0,310.9,1359,118
6223,0.0,310.8,1792,121
6224,0.0,310.9,1552,126
6225,0.0,311.0,1612,129
6226,0.0,311.0,1424,131
6227,0.0,311.0,1341,134
6228,0.0,310.8,1479,139
6229,0.0,310.9,1413,141
6230,0.0,310.9,2165,143
6231,0.0,311.0,1641,145
6232,0.0,311.0,1495,148
6233,0.0,311.0,1576,151
6234,0.0,310.9,1467,153
6235,0.0,310.8,1479,155
6236,0.0,310.9,1596,157
6237,0.0,310.9,1512,159
6238,0.0,310.9,1414,162
6239,0.0,310.8,1390,164
6240,0.0,310.7,1644,166
6241,0.0,310.7,1394,168
6242,0.0,310.5,1324,171
6243,0.0,310.4,1476,173
6244,0.0,310.4,2204,175
6245,0.0,310.4,1665,177
6246,0.0,310.4,1445,180
6247,0.0,310.3,1457,182
6248,0.0,310.2,1492,187
6249,1.0,310.1,1405,189
6250,0.0,310.1,1542,191
6251,0.0,310.2,1520,193
6252,0.0,310.2,1598,195
6253,0.0,310.3,1538,198
6254,0.0,310.4,1615,200
6255,0.0,310.5,1408,202
6256,1.0,310.5,1379,204
6257,1.0,310.6,1493,206
6258,0.0,310.7,1376,0
6259,0.0,310.7,1583,2
6260,0.0,310.8,1396,5
6261,0.0,310.7,1436,8
6262,0.0,310.6,1417,10
6263,0.0,310.6,1641,12
6264,0.0,310.6,1698,14
6265,0.0,310.4,1541,17
6266,0.0,310.3,1383,19
6267,0.0,310.4,1368,21
6268,0.0,310.4,1570,23
6269,0.0,310.5,1616,25
6270,0.0,310.5,1444,27
6271,0.0,310.4,2021,30
6272,0.0,310.5,1702,32
6273,0.0,310.6,1429,35
6274,0.0,310.8,1711,38
6275,0.0,310.7,1543,40
6276,0.0,310.8,1628,43
6277,0.0,310.8,1233,45
6278,0.0,310.8,1461,47
6279,0.0,310.7,1568,49
6280,0.0,310.8,1432,51
6281,0.0,310.7,1527,53
6282,0.0,310.8,1455,56
6283,0.0,310.8,1418,59
6284,0.0,310.8,1719,62
6285,0.0,310.8,1734,64
6286,0.0,310.7,1426,67
6287,0.0,310.6,1611,70
6288,0.0,310.6,1479,72
6289,0.0,310.5,1317,75
6290,0.0,310.5,1248,77
6291,0.0,310.5,1932,79
6292,0.0,310.5,1547,81
6293,0.0,310.4,1614,84
6294,0.0,310.4,1512,86
6295,0.0,310.5,1529,91
6296,0.0,310.6,1782,93
6297,0.0,310.5,1429,98
6298,0.0,310.5,1309,100
6299,0.0,310.5,1428,103
6300,0.0,310.6,1385,105
6301,0.0,310.7,1517,107
6302,0.0,310.6,1576,109
6303,0.0,310.6,1437,112
6304,0.0,310.6,1457,114
6305,0.0,310.5,1532,119
6306,0.0,310.5,1603,121
6307,0.0,310.4,1563,124
6308,0.0,310.3,1617,126
6309,0.0,310.1,1686,128
6310,0.0,310.2,1382,131
6311,0.0,310.1,2090,133
6312,0.0,310.3,1446,135
6313,0.0,310.2,1533,137
6314,0.0,310.3,1440,140
6315,0.0,310.4,1793,142
6316,0.0,310.4,1517,145
6317,0.0,310.4,1544,148
6318,0.0,310.3,1321,150
6319,0.0,310.3,1416,152
6320,0.0,310.2,1514,155
6321,0.0,310.2,1304,157
6322,0.0,310.2,1286,160
6323,0.0,310.1,1483,162
6324,0.0,310.1,1351,165
6325,0.0,310.1,1367,167
6326,0.0,310.1,1721,170
6327,0.0,310.0,1455,172
6328,0.0,310.0,1425,174
6329,0.0,310.0,1672,176
6330,0.0,310.0,1641,178
6331,0.0,310.0,1580,181
6332,0.0,310.0,1495,184
6333,0.0,309.9,1994,189
6334,0.0,309.9,1415,192
6335,0.0,309.8,1725,195
6336,0.0,309.8,1430,198
6337,0.0,309.8,1395,201
6338,0.0,309.8,1435,203
6339,0.0,309.9,1681,206
6340,0.0,310.0,1451,208
6341,1.0,309.9,1397,210
6342,0.0,309.8,1421,0
6343,0.0,309.8,1444,3
6344,0.0,309.8,1827,6
6345,0.0,309.8,1374,8
6346,0.0,309.8,1650,13
6347,0.0,309.7,1275,15
6348,0.0,309.7,1421,17
6349,0.0,309.8,1557,19
6350,0.0,309.8,1506,21
6351,0.0,309.7,1362,23
6352,0.0,309.7,1542,25
6353,0.0,309.6,1496,27
6354,0.0,309.6,1491,29
6355,0.0,309.6,1565,32
6356,0.0,309.7,1481,34
6357,0.0,309.7,1420,36
6358,0.0,309.8,1398,39
6359,0.0,309.8,1466,41
6360,0.0,309.8,1430,44
6361,0.0,309.7,1441,46
6362,0.0,309.7,1348,48
6363,0.0,309.6,1738,51
6364,0.0,309.6,1618,53
6365,0.0,309.6,1489,56
6366,0.0,309.5,1412,59
6367,0.0,309.5,2065,62
6368,0.0,309.6,1571,65
6369,0.0,309.6,1423,67
6370,0.0,309.5,1781,70
6371,0.0,309.6,1321,75
6372,0.0,309.6,1546,77
6373,0.0,309.5,1879,79
6374,0.0,309.5,1735,82
6375,0.0,309.5,1506,87
6376,0.0,309.6,1629,89
6377,0.0,309.6,1694,94
6378,0.0,309.6,1541,96
6379,0.0,309.6,1514,98
6380,0.0,309.7,1485,100
6381,0.0,309.8,1430,102
6382,0.0,309.7,1771,104
6383,0.0,309.8,1481,106
6384,0.0,309.7,1483,108
6385,0.0,309.6,1463,113
6386,0.0,309.7,1410,118
6387,0.0,309.7,1656,120
6388,0.0,309.8,1487,122
6389,0.0,309.9,1509,125
6390,0.0,309.9,1677,130
6391,0.0,309.8,1450,135
6392,0.0,309.7,1413,137
6393,0.0,309.7,1680,140
6394,0.0,309.7,1678,142
6395,0.0,309.7,1408,144
6396,0.0,309.6,1376,147
6397,0.0,309.6,1526,150
6398,0.0,309.6,1587,152
6399,0.0,309.7,1351,155
6400,0.0,309.6,1501,157
6401,0.0,309.7,1601,160
6402,0.0,309.6,1573,162
6403,0.0,309.6,1584,165
6404,0.0,309.6,1649,168
6405,0.0,309.7,1183,170
6406,0.0,309.7,2151,173
6407,0.0,309.8,1526,175
6408,0.0,309.9,1611,177
6409,0.0,309.9,1601,180
6410,0.0,310.0,1560,182
6411,0.0,310.1,1544,184
6412,0.0,310.0,1560,186
6413,0.0,310.0,1423,189
6414,0.0,310.1,1614,191
6415,0.0,310.1,1457,193
6416,0.0,310.1,1503,196
6417,0.0,310.1,1484,198
6418,0.0,309.9,1540,203
6419,0.0,309.9,1405,205
6420,1.0,309.9,1394,210
6421,0.0,309.9,1518,0
6422,0.0,309.9,1527,2
6423,0.0,309.9,1377,4
6424,0.0,310.0,1537,6
6425,0.0,310.0,1409,9
6426,0.0,309.9,1393,12
6427,0.0,309.7,1448,14
6428,0.0,309.8,1418,16
6429,0.0,309.8,1743,18
6430,0.0,309.8,1394,21
6431,0.0,309.8,1523,24
6432,0.0,309.8,1353,26
6433,0.0,309.9,1447,28
6434,0.0,309.9,1570,31
6435,0.0,309.9,1494,33
6436,0.0,309.9,1621,36
6437,0.0,310.0,1769,38
6438,0.0,310.0,1282,40
6439,0.0,310.0,1581,42
6440,0.0,310.1,1656,44
6441,0.0,310.2,1648,46
6442,0.0,310.2,1639,48
6443,0.0,310.2,1348,50
6444,0.0,310.3,1537,52
6445,0.0,310.3,1270,54
6446,0.0,310.3,1662,57
6447,0.0,310.3,1471,59
6448,0.0,310.1,1337,62
6449,0.0,310.2,1877,64
6450,0.0,310.2,1519,69
6451,0.0,310.2,1378,71
6452,0.0,310.2,1696,73
6453,0.0,310.1,1376,75
6454,0.0,310.2,1807,77
6455,0.0,310.1,1598,79
6456,0.0,310.1,1565,81
6457,0.0,310.2,1387,83
6458,0.0,310.0,1395,85
6459,0.0,310.0,1302,87
6460,0.0,310.0,1397,90
6461,0.0,310.0,1313,93
6462,0.0,310.0,1505,95
6463,0.0,310.0,1483,97
6464,0.0,310.0,1358,102
6465,0.0,309.9,1735,107
6466,0.0,309.8,1416,110
6467,0.0,309.7,1740,113
6468,0.0,309.7,1692,115
6469,0.0,309.8,1507,117
6470,0.0,309.6,1521,119
6471,0.0,309.6,1379,122
6472,0.0,309.6,1523,124
6473,0.0,309.6,1571,126
6474,0.0,309.5,1547,131
6475,0.0,309.7,1347,136
6476,0.0,309.7,1560,139
6477,0.0,309.7,1384,141
6478,0.0,309.7,1841,143
6479,0.0,309.8,1663,145
6480,0.0,309.8,1418,147
6481,0.0,309.9,1775,149
6482,0.0,309.8,1406,151
6483,0.0,309.9,1480,153
6484,0.0,309.9,1412,155
6485,0.0,309.8,1913,157
6486,0.0,309.8,1629,162
6487,0.0,309.8,1939,164
6488,0.0,309.8,1541,166
6489,0.0,309.8,1330,171
6490,0.0,309.8,1490,173
6491,0.0,309.9,1383,176
6492,0.0,310.0,1468,178
6493,0.0,309.9,1444,180
6494,0.0,309.8,1363,183
6495,0.0,309.7,1617,185
6496,0.0,309.8,1694,187
6497,0.0,309.9,1815,190
6498,1.0,309.9,1312,192
6499,0.0,309.9,2041,194
6500,0.0,310.0,1671,199
6501,0.0,310.0,1416,201
6502,0.0,310.0,1600,204
6503,0.0,310.0,2595,207
6504,0.0,309.9,1465,209
6505,0.0,310.1,1681,212
6506,0.0,310.1,1457,215
6507,0.0,310.1,1454,217
6508,0.0,310.1,1558,0
6509,0.0,310.1,1756,2
6510,0.0,310.1,1564,7
6511,0.0,310.2,1455,9
6512,0.0,310.1,2280,11
6513,0.0,310.0,1433,14
6514,0.0,310.0,1513,17
6515,0.0,309.9,1507,19
6516,0.0,310.0,1480,21
6517,0.0,310.0,1470,23
6518,0.0,310.1,1540,28
6519,0.0,310.0,1212,30
6520,0.0,310.1,1417,35
6521,0.0,310.1,1666,37
6522,0.0,310.1,1666,40
6523,0.0,310.1,1489,42
6524,0.0,310.2,1850,44
6525,0.0,310.4,1874,47
6526,1.0,310.4,1312,49
6527,0.0,310.4,1515,51
6528,0.0,310.4,1516,53
6529,0.0,310.5,1546,55
6530,0.0,310.6,1481,57
6531,0.0,310.6,1605,59
6532,0.0,310.7,1656,64
6533,0.0,310.6,1352,69
6534,0.0,310.7,1504,74
6535,0.0,310.6,1436,76
6536,0.0,310.5,1505,78
6537,0.0,310.5,1406,83
6538,0.0,310.5,1481,85
6539,0.0,310.7,1487,88
6540,0.0,310.7,1436,90
6541,1.0,310.7,1368,92
6542,0.0,310.7,1509,95
6543,0.0,310.8,1543,97
6544,0.0,310.8,1698,99
6545,0.0,310.7,1470,101
6546,0.0,310.8,1738,104
6547,0.0,310.8,1530,107
6548,0.0,310.8,1740,110
6549,0.0,310.8,1770,112
6550,0.0,310.6,1527,114
6551,0.0,310.7,1516,119
6552,0.0,310.7,1616,121
6553,0.0,310.7,1786,123
6554,0.0,310.8,1389,125
6555,0.0,310.7,1639,127
6556,0.0,310.7,1394,130
6557,0.0,310.7,1686,135
6558,0.0,310.6,1638,137
6559,0.0,310.6,1447,140
6560,0.0,310.6,1512,143
6561,0.0,310.8,1961,148
6562,0.0,310.7,1596,150
6563,0.0,310.7,1871,152
6564,0.0,310.7,1942,155
6565,0.0,310.6,1557,157
6566,0.0,310.6,1550,159
6567,0.0,310.6,1966,161
6568,0.0,310.6,1499,163
6569,0.0,310.6,1521,166
6570,0.0,310.7,1375,168
6571,0.0,310.6,1634,171
6572,0.0,310.6,1378,173
6573,0.0,310.7,1428,176
6574,0.0,310.6,1855,178
6575,0.0,310.6,1578,181
6576,0.0,310.5,1451,183
6577,0.0,310.5,1644,186
6578,0.0,310.4,1388,188
6579,0.0,310.4,1543,190
6580,0.0,310.4,1501,192
6581,0.0,310.4,1507,194
6582,0.0,310.4,1559,196
6583,0.0,310.5,1528,198
6584,0.0,310.5,1503,200
6585,0.0,310.5,1372,203
6586,0.0,310.5,1600,205
6587,0.0,310.6,1453,208
6588,0.0,310.7,1813,210
6589,0.0,310.7,1457,213
6590,0.0,310.6,1553,0
6591,0.0,310.7,1763,3
6592,0.0,310.7,2023,5
6593,0.0,310.7,1457,7
6594,0.0,310.7,1679,10
6595,0.0,310.6,2103,12
6596,0.0,310.7,1460,14
6597,0.0,310.7,1454,17
6598,0.0,310.6,1481,20
6599,0.0,310.7,1424,22
6600,0.0,310.7,1494,24
6601,0.0,310.6,1424,26
6602,0.0,310.7,1347,29
6603,0.0,310.6,1374,32
6604,0.0,310.6,1403,34
6605,0.0,310.6,1573,37
6606,0.0,310.6,1691,40
6607,0.0,310.5,1538,43
6608,0.0,310.5,1556,48
6609,0.0,310.4,1593,50
6610,0.0,310.4,1474,53
6611,0.0,310.4,1543,55
6612,0.0,310.5,1587,57
6613,0.0,310.6,1222,62
6614,0.0,310.6,1513,64
6615,0.0,310.6,1660,66
6616,0.0,310.6,1545,68
6617,0.0,310.6,1380,70
6618,0.0,310.6,1321,73
6619,1.0,310.6,1309,75
6620,0.0,310.7,1627,78
6621,0.0,310.7,1791,81
6622,0.0,310.7,1861,84
6623,0.0,310.7,1493,87
6624,0.0,310.7,1442,89
6625,0.0,310.7,1532,92
6626,0.0,310.7,1421,94
6627,0.0,310.6,1613,97
